Unnamed: 0,authors,published_date,description,isbn_10,isbn_13,page_count,categories,maturity_rating,language,join_isbn_10
,['Shirley Conran'],1988,"Once again, Shirley Conran has created a novel with all the elements her millions of fans love! On a remote tropical island, five beautiful, glamorous women are suddenly thrust into an adventure that arouses their raw, untamed emotions, and their wildest passions. Men in power . . . beautiful women in jeopardy . . . sex . . . Savages has everything.--Los Angeles Times.",0671663208,9780671663209,694.0,,NOT_MATURE,en,0671663208
,,,,,,,,,,0711215448
,,,,,,,,,,0747233551
,['Tom Holland'],1995,"Part fact, part fiction, this is the story of the enigmatic poet, Lord Byron. The vampire first appears in a story written by Byron's physician. Byron's reputation was such that his contemporaries read it as though the story approached the truth. What if it were the truth?",0316912271,9780316912273,339.0,"['Poets, English']",NOT_MATURE,en,0316912271
,['Tom Holland'],1998,"Wiltshire, during the dying days of Oliver Cromwell's Republic. Robert Vaughan is the son of a Parliamentarian officer who is investigating a series of grisly murders which suggest a link with Satanic rituals at Stonehenge. The return of a notoriously wicked Cavalier, signalling the impending royalist restoration, leads to a terrible tragedy for the Vaughans. Robert's flight from his violent, terrifying past leads him to Restoration London, where he works as scribe for Milton, and where he survives the Plague and the Great Fire. But Robert is led along a dark path, to vampirism and beyond, as he devotes himself to gaining the powers that will enable him to fight an evil killer of seemingly satanic powers. He will travel the globe, from the ancient ghetto of Prague to the virgin forest of the New World, as he aims to gain revenge on those who betrayed him.",0751518611,9780751518610,596.0,['Fiction'],NOT_MATURE,en,0751518611
,['Ian Rankin'],2000-08-15,"John Rebus confronts new trouble in the form of a paroled murderer, a pedophile, and the missing son of a former sweetheart, all coming together in a mystery that could cost him everything. Reprint.",0312974205,9780312974206,452.0,['Fiction'],NOT_MATURE,en,0312974205
,['Agatha Christie'],1990-01,"Stonygates was a vast monument to philantrophy-and the home of Miss Marple's girlhood friend Carrie Louise. Someone, it seemed, wished Carrie Louise ill ... But when murder struck, it was in a different direction entirely. Miss Marple's experienced eye for evil told her that the killer was a desperate and deadly illusionist-with a motive that was all to shockingly real!",0671706039,9780671706036,207.0,"['Detective and mystery stories, English']",NOT_MATURE,en,0671706039
,['Agatha Christie'],1976,Miss Marple helps a young couple solve a murder that had occurred eighteen years earlier.,0553107062,9780553107067,192.0,['Criminal behavior'],NOT_MATURE,en,0553107062
,"['Andre Dubus, III']",2000-04-01,The Oprah Book Club selection for November 2000.,0613364082,9780613364089,365.0,['Fiction'],NOT_MATURE,en,0613364082
,,,,,,,,,,0192822322
,['Paul Bowles'],2002,"Contains the American author's first three novels, accompanied by a chronology of his life and works, notes on the texts, and a glossary.",STANFORD:36105111955261,,968.0,['Fiction'],NOT_MATURE,en,1931082197
,"['Larry Collins', 'Dominique Lapierre']",1982-12,An adventure tale involving a group of Palestinian terrorists who threaten to destroy New York City.,0380547341,9780380547340,498.0,['Fiction'],NOT_MATURE,en,0380547341
,['Hans Peter Duerr'],1995,,3518389513,9783518389515,741.0,['Civilization'],NOT_MATURE,de,3518389513
,,,,,,,,,,0140132902
,['Hans Peter Duerr'],1994,,3518387855,9783518387856,515.0,,NOT_MATURE,de,3518387855
,['Stephen Dobyns'],1986,,0140077723,9780140077728,208.0,"['Bradshaw, Charlie (Fictitious character)']",NOT_MATURE,en,0140077723
,['Peter James'],1999-11-04,"As chilling as Stephen King as credible as Michael Crichton - a gripping novel of terror and suspense Monty Bannerman's father is a leading genetic scientist, and Nobel Prize winner, whose company has just been taken over by what will soon be the world's biggest pharmaceutical giant. He had some misgivings about their company ethics - but ultimately, he needs their money, and they need his mind. Then a journalist comes to Monty's door, with a far-fetched story about the pharmaceutical company. She doesn't believe what she's being told for a moment - but within a few short weeks, events are making the apparently fantastic claims look horrifyingly like the truth. Behind the respectable facade of the multi-national company which calls itself the 'World's Most Caring Company' lies an outrage against the whole human race...",0752817299,9780752817293,676.0,['Genetic engineering'],NOT_MATURE,en,0752817299
,['Jon Hassler'],1994-11-30,"Her teaching career at an end, Miss Agatha McGee leaves Staggerford for Italy, where she renews a long-standing love affair with Father James O'Hannon of Ireland, while tragedy looms back home. By the author of Staggerford. Reprint.",0345377087,9780345377081,432.0,['Fiction'],NOT_MATURE,en,0345377087
,['Peter James'],1999,"A game that turns to a nightmare ... Non Omnis Moriar I shall not altogether die A young boy watches his mother die. A sadistic man dies in agony. Drunk students play with a Ouija board in a damp cellar. Can bricks and mortar retain imprints of the emotions experienced within them? Frannie is delighted when a chance meeting with a handsome man and his son leads to a romance. The fact that the relationship is marred by gruesome tragedies, she dismisses as an unsettling coincidence. But eventually she can no longer ignore the fact that she is the only thing linking these horrible events. Is it a murderous practical joke? Or worse...'",075281737X,9780752817378,46.0,['Anarchism'],NOT_MATURE,en,075281737X
,['Peter James'],1997,In einem angesehenen Pharmakonzern kommt es zu dubiosen Vorkommnissen. Ein neues Präparat hat verheerende Auswirkungen auf die Patienten. Einer der Mitarbeiter und seine Tochter versuchen der Sache auf den Grund zu gehen und geraten dabei selbst in Lebensgefahr.,3442436788,9783442436781,604.0,,NOT_MATURE,de,3442436788
,['Marian Babson'],1995-06-01,"A backstage fall causes a preeminent English actor and a cat to miraculously switch bodies, and while the cat lies in the hospital in the actor's body, the actor in the cat's body tries to learn who pushed him. Reprint.",0312955804,9780312955809,192.0,['Fiction'],NOT_MATURE,en,0312955804
,['Joy Fielding'],1982,Donna's ex-husband vanishes with her little boy and girl and she is left with an empty life. Then she begins a terror -filled quest to find her children that takes her beyond the law.,0451115449,9780451115447,324.0,['Custody of children'],NOT_MATURE,en,0451115449
,['Reginald Hill'],1990-08,"When Detective Sergeant Pascoe travels to the sleep village of Thorton Lacey for a reunion with friends he finds not a warm welcome, but a grisly triple murder. He's out of his jurisdication and he's ordered back to Yorkshire, but he's reluctant to leave the case to the local constable who he knows will never guess the true motive of the killer.",0440168899,9780440168898,320.0,['Fiction'],NOT_MATURE,en,0440168899
,['Edie Claire'],2002,"When a wealthy eccentric dies, leaving her estate to her beloved Siamese cats and an unnamed heir, ad copywriter Leigh Koslow must draw on her sleuthing skills to uncover the identity of the mysterious millionaire-to-be and find out who was responsible for a bizarre robbery attempt on her veterinarian father's clinic, where the feline heirs are being kept. Original.",0451206835,9780451206831,258.0,['Fiction'],NOT_MATURE,en,0451206835
,['Edith Pavese'],1998-10-01,"An entertaining celebration of American television offers a chronological look at the programs that reshaped the American household, offering a look at notable events, statistics, and amusing, archival photographs. 15,000 first printing.",0810938928,9780810938922,148.0,['Performing Arts'],NOT_MATURE,en,0810938928
,['Roxanne Pulitzer'],1991,"A fairy-tale marriage to jet-setter Dexter gains Anne Graham entrance to the exclusive Palm Beach society, but Dexter's lust, greed, and vengeance destroy Anne and send their twin daughters, Carrie and Gracie, on a collision course with fate",0345362454,9780345362452,311.0,['Fiction'],NOT_MATURE,en,0345362454
,['Michael Dibdin'],1998-06-30,"An Aurelio Zen Novel Michael Dibdin's overburdened Italian police inspector has been transferred to Naples, where the rule of law is so lax that a police station may double as a brothel. But this time, having alienated superiors with his impolitic zealousness in every previous posting, Zen is determined not to make waves. Too bad an American sailor (who may be neither American nor a sailor) knifes one of his opposite numbers in Naples's harbor, and some local garbage collectors have taken to moonlighting in homicide. And when Zen becomes embroiled in a romantic intrigue involving love-sick gangsters and prostitutes who pass themselves off as Albanian refugees, all Naples comes to resemble the set of the Mozart opera of the same title. Bawdy, suspenseful, and splendidly farcical, the result is an irresistible offering from a maestro of mystery.",0679779116,9780679779117,236.0,['Fiction'],NOT_MATURE,en,0679779116
,['Clancy Carlile'],1999,"He is not yet twenty-three - the callow, unsophisticated, ruggedly six-foot-two Ernest Hemingway who arrives in Paris in 1922 - but with a parcel of war tales and a pocketful of prose he has already begun working on the legend he will become, whether he's carousing with the all-night crowd in the bistros of Montmartre or taking a polite glass of wine at the Cafe Voltaire with James Joyce. To startling effect biography commingles with fiction in this novel as it introduces a brash but magnetic Hemingway to the high style and bohemian haunts of the artists and exiles who, with unflinching candor, tell his story. For this Hemingway is known by the company he keeps: by Mike Strater, a painter he admires and woefully betrays: by the ""ambisexual"" dilettante Robert McAlmon: by the eccentric and resentful Alice B. Toklas, a sympathetic Sylvia Beach, a bemused Nora Joyce; by Hemingway's loyal wife. Hadley, meanwhile strives desperately not only to please but also to comprehend.",0786706155,9780786706150,460.0,['Fiction'],NOT_MATURE,en,0786706155
